"email","first_name","last_name","company","city","country"
"pilana.friscic@vz.t-com.hr","","","PILANA, PROIZVODNJA I TRGOVINA VLADO FRIŠČIĆ","DUBRAVA KRIŽOVLJANSKA","Hrvatska"
"dalibor.grzetic@gp-krk.hr","","","GRAĐEVINARSTVO I PROIZVODNJA KRK dioničko društvo","KRK","Hrvatska"
"info.alucast@lthcastings.com","","","LTH Alucast društvo s ograničenom odgovornošću za lijevanje aluminija","ČAKOVEC","Hrvatska"
"v.petric@primabiro.hr","","","PRIMABIRO d.o.o. za proizvodnju i trgovinu","ČAKOVEC","Hrvatska"
"iva@zarez88.hr","","","ZAREZ 88 d.o.o. za usluge","DUGO SELO","Hrvatska"
"tanja@eurofin-consulting.hr","","","LIMUNITO jednostavno društvo s ograničenom odgovornošću za trgovinu","RIJEKA","Hrvatska"
"sve-prom@inet.hr","","","SVE - PROM društvo s ograničenom odgovornošću za trgovinu i usluge","ZAGREB-DUBRAVA","Hrvatska"
"kadrovska@olympiavodice.hr","","","OLYMPIA VODICE d.o.o. za ugostiteljstvo, turizam i turistička agencija","VODICE","Hrvatska"
"mistra.sun@gmail.com","","","MISTRA SUN d.o.o. za ugostiteljstvo, turizam, usluge i turistička agencija","MEDULIN","Hrvatska"
"zaposlenja@eko.flor.hr","","","EKO-FLOR PLUS d.o.o. za komunalne usluge i trgovinu","ZAGREB","Hrvatska"
"ivica.lucic@koktel.hr","","","KOKTEL UGOSTITELJSTVO d.o.o. za trgovinu i ugostiteljstvo","ŠIBENIK","Hrvatska"
"careers@hiltoncostabella.com","","","JTH Costabella, d. o. o. za turizam i građevinarstvo, turistička agencija","RIJEKA","Hrvatska"
"posao@metis.hr","","","METIS dioničko društvo za sakupljanje, reciklažu i trgovinu ostataka i otpadaka","POREČ-PARENZO","Hrvatska"
"posaomonter@monter-sm.hr","","","MONTER-STROJARSKE MONTAŽE dioničko društvo za izgradnju industrijskih postrojenja","ZAGREB-SUSEDGRAD","Hrvatska"
"wpcconsultancy23@gmail.com","","","WORKPRO CONNECT CONSULTANCY d.o.o. za posredovane pri zapošljavanju","ROVINJ-ROVIGNO","Hrvatska"
"petra.vukasinovic@studenac.hr","","","STUDENAC društvo s ograničenom odgovornošću za trgovinu i proizvodnju","DUGO SELO","Hrvatska"
"ljudskipotencijali@ennafruit.hr","","","ARIVERA FRUIT društvo s ograničenom odgovornošću za proizvodnju i trgovinu","DUGO SELO","Hrvatska"
"antonija.pleskina@zitoproizvod.hr","","","ŽITOPROIZVOD D.D.","KARLOVAC","Hrvatska"
"viktorija@rv-roadcargo.hr","","","RV ROAD CARGO društvo s ograničenom odgovornošću za prijevoz i usluge","DONJA PUŠĆA","Hrvatska"
"hlad@hlad.biz","","","HLAD USLUGE društvo s ograničenom odgovornošću za poslovne usluge","SLAVONSKI BROD","Hrvatska"
"info@agrocereal.com","","","AGRO CEREAL, obrt za poljoprivredu i trgovinu, vl. Matija Ferenčak, Stružec, Ulica Zapolic 68","STRUŽEC","Hrvatska"
"strojarstvo-branilovic@ck.t-com.hr","","","STROJARSTVO BRANILOVIĆ društvo s ograničenom odgovornošću za proizvodnju, obradu metala i trgovinu","ČAKOVEC","Hrvatska"
"info@vajda.hr","","","MESNA INDUSTRIJA-VAJDA, D.D. ČAKOVEC","ČAKOVEC","Hrvatska"
"info@tkalectrans.hr","","","TKALEC TRANS DRUŠTVO S OGRANIČENOM ODGOVORNOŠĆU ZA TRGOVINU I PRIJEVOZ","ČAKOVEC","Hrvatska"
"mateja.posavec@dunapack-packaging.com","","","VALOVITI PAPIR - DUNAPACK društvo s ograničenom odgovornošću za proizvodnju i trgovinu valovitim papirom","ZABOK","Hrvatska"
"ivanal@ivanal.hr","","","IVANAL tvornica aluminija, društvo s ograničenom odgovornošću","DUBRAVA KOD ŠIBENIKA","Hrvatska"
"nxtlvltechnik@gmail.com","","","NXTLVL TECHNIK d.o.o. za trgovinu, usluge i savjetovanje","SLAVONSKI BROD","Hrvatska"
"pravna.sluzba@graficar.hr","","","GRAFIČAR D.D. ZA PROIZVODNJU AMBALAŽE, GRAFIČKIH PROIZVODA I REHABILITACIJU INVALIDA","LUDBREG","Hrvatska"
"kadrovska@kronospan.hr","","","Kronospan CRO društvo s ograničenom odgovornošću za proizvodnju iverice","BJELOVAR","Hrvatska"
"pravna.kadrovska@pivovara.hr","","","LOLA d.o.o. za proizvodnju, trgovinu i usluge","OSIJEK","Hrvatska"
"posao@otusotus.hr","","","OTUS & OTUS, VL. NEDJELJKO ĆUK, STUBIČKE TOPLICE, OBRTNIČKA 4","OROSLAVJE","Hrvatska"
"posao@limarija-sebastijan.hr","","","LIMARIJA SEBASTIJAN PROIZVODNJA d.o.o. za usluge","BESTOVJE","Hrvatska"
"posao@limarija-sebastijan.hr","","","LIMARIJA-SEBASTIJAN trgovina i proizvodnja, d.o.o.","BESTOVJE","Hrvatska"
"posao@tommy.hr","","","TOMMY društvo s ograničenom odgovornošću za trgovinu, turizam i ugostiteljstvo","DUGOPOLJE","Hrvatska"
"dubravka.vesligaj@fragmat.hr","","","FRAGMAT H društvo s ograničenom odgovornošću za proizvodnju, usluge i trgovinu","SVETI KRIŽ ZAČRETJE","Hrvatska"
"posao@tubla.hr","","","TUBLA društvo s ograničenom odgovornošću za proizvodnju i usluge","ČAKOVEC","Hrvatska"
"ivankezija@gmail.com","","","INTER SMART d.o.o. za usluge i trgovinu","ZADAR","Hrvatska"
"crepulja.logchain@hotmail.com","","","LogChain Development društvo s ograničenom odgovornošću za usluge","VELIKA GORICA","Hrvatska"
"ljudski.potencijali@pik-vrbovec.hr","","","PIK VRBOVEC plus društvo s ograničenom odgovornošću za proizvodnju i promet mesa i mesnih prerađevina","VRBOVEC","Hrvatska"
"maricbau@gmail.com","","","MARIĆ B.A.U. obrt za građevinske usluge, prijevoz i trgovinu, vl. Anica Tadić, Vinkovci, Bana Jelačića 107 D","VINKOVCI","Hrvatska"
"vedran@fsigrupa.hr","","","FSI GRUPA društvo s ograničenom odgovornošću za usluge","SVETI ILIJA","Hrvatska"
"igor.drk@termoguard.hr","","","TERMO GUARD društvo s ograničenom odgovornošću za trgovinu i usluge","GORNJI MIHALJEVEC","Hrvatska"
"tjas@asistent.hr","","","ASISTENT d.o.o. za trgovinu","BONACI","Hrvatska"
"a2o.vokic@gmail.com","","","A2O društvo s ograničenom odgovornošću za trgovinu","ZAGREB","Hrvatska"
"luka.radic-car@profesio.hr","","","Profesio d.o.o. za privremeno zapošljavanje i posredovanje pri zapošljavanju","ZAGREB","Hrvatska"
"racunovodstvo@mystore.hr","","","MyStore društvo s ograničenom odgovornošću za trgovinu i usluge","BUZET","Hrvatska"
"zaposljavanje@plodine.hr","","","PLODINE dioničko društvo za trgovinu i usluge","IVANIĆ GRAD","Hrvatska"
"zivotopis@electus.hr","","","Electus DGS d.o.o. za privremeno zapošljavanje","KUPLJENOVO","Hrvatska"
"fasader@fasader.hr","","","FASADER D.O.O. ZA PROIZVODNJU, TRGOVINU I USLUGE","ZAGREB","Hrvatska"
"sportspirit77@gmail.com","","","SPORT SPIRIT SUPER društvo s ograničenom odgovornošću za usluge","KRIŽEVCI","Hrvatska"
"kadrovi.hrwam@wamgroup.com","","","WAM ADRIA d.o.o. za trgovinu","BREZNIČKI HUM","Hrvatska"
"info@koflex.hr","","","KO - FLEX proizvodnja, trgovina i turizam d.o.o.","BREGI","Hrvatska"
"kadrovska@pikrijeka.hr","","","PREHRAMBENO INDUSTRIJSKI KOMBINAT D.D. ZA PROIZVODNJU, PRERADU I TRGOVINU","KUKULJANOVO","Hrvatska"
"mlbadmin@lanterna-media.hr","","","LANTERNA - MEDIA društvo s ograničenom odgovornošću, za informatičke djelatnosti i usluge, turistička agencija","SPLIT","Hrvatska"
"kadrovska@ktc.hr","","","KTC proizvodnja, trgovina, usluge i turistička agencija, d.d.","IVANEC","Hrvatska"
"grgo.gastrohvar@gmail.com","","","GASTRO HVAR d.o.o. za trgovinu","HVAR","Hrvatska"
"posao@promming.hr","","","PROMMING, društvo s ograničenom odgovornošću za proizvodnju, montažu i inženjering opreme","ČAKOVEC","Hrvatska"
"info@medicpro.hr","","","MEDICPRO društvo s ograničenom odgovornošću za promet medicinskim proizvodima","ČAKOVEC","Hrvatska"
"posao@vemo.hr","","","VEMO TRADE trgovačko društvo za proizvodnju, trgovinu i usluge d.o.o.","KOPRIVNICA","Hrvatska"
"zagexpress2020@gmail.com","","","ZAG EXPRESS j.d.o.o. za usluge","KOPRIVNICA","Hrvatska"
"bojan.kco@gmail.com","","","KCO jednostavno društvo s ograničenom odgovornošću za trgovinu, proizvodnju i usluge","GORNJI BOGIĆEVCI","Hrvatska"
"kadrovska@klara.hr","","","ZAGREBAČKE PEKARNE KLARA, dioničko društvo za proizvodnju ugostiteljstvo, transport, unutarnju i vanjsku trgovinu","ZAGREB-NOVI ZAGREB","Hrvatska"
"kresimir.budisa@skolskaknjiga.hr","","","ŠKOLSKA KNJIGA IZDAVAŠTVO,TRGOVINA I USLUGE D.D.","ZAGREB","Hrvatska"
"marketing@viva.com.hr","","","VIVA d.o.o. za trgovinu, usluge i proizvodnju","VINKOVCI","Hrvatska"
"komercijala@zkm.hr","","","ZKM, društvo s ograničenom odgovornošću za proizvodnju, trgovinu i usluge","ZADAR","Hrvatska"
"antemikulic5@gmail.com","","","LOGI-MI društvo s ograničenom odgovornošću za prijevoz i usluge","DONJA LOMNICA","Hrvatska"
"globanromana@gmail.com","","","MOBIDOM d.o.o. za trgovinu i usluge","DONJA LOMNICA","Hrvatska"
"fructus@si.t-com.hr","","","FRUCTUS d.o.o. za trgovinu na veliko i malo i posredovanje u trgovini","ŠIBENIK","Hrvatska"
"ljudski.potencijali@iver.hr","","","IVER d.o.o. za građenje, trgovinu i usluge","NEMETIN","Hrvatska"
"rklimes@prima-namjestaj.hr","","","PRIMA NAMJEŠTAJ - prodaja namještaja i opremanje objekata d.o.o.","KARLOVAC","Hrvatska"
"posao@crimppi.com","","","CRIMPPI ISTRA, društvo s ograničenom odgovornošću za izradu električnih instalacija","ŽMINJ","Hrvatska"
"posaoboso@boso.hr","","","BOSO VOĆE d.o.o. za proizvodnju voća i povrća, trgovinu i usluge","VINKOVCI","Hrvatska"
"dijana.bujan@trgovina-krk.hr","","","TRGOVINA KRK dioničko društvo za maloprodaju i veleprodaju","VELIKA GORICA","Hrvatska"
"midax@midax.hr","","","MIDAX - D.O.O. ZA PROMET ROBOM","OGULIN","Hrvatska"
"info@kvantus.com","","","EKO CENTAR ZAGREB društvo s ograničenom odgovornošću za trgovinu i usluge","ZAGREB","Hrvatska"
"info@hirzin-commerce.com","","","HIRŽIN COMMERCE D.O.O. ZA TRGOVINU I USLUGE","ŠTEFANEC","Hrvatska"
"info@sardina.hr","","","SARDINA društvo s ograničenom odgovornošću za ulov, preradu i konzerviranje ribe i marikulturu","POSTIRA","Hrvatska"
"posao@salonavar.hr","","","SALONA VAR d.o.o. za proizvodnju i održavanje","SOLIN","Hrvatska"
"posao.istok@ntl.hr","","","NARODNI TRGOVAČKI LANAC d.o.o. za trgovinu i usluge","OSIJEK","Hrvatska"
"marijana@sirenaks.hr","","","SIRENA KS d.o.o. za proizvodnju, trgovinu i usluge","SESVETE","Hrvatska"
"vjekoslav@cvek.hr","","","LE'SLASTICE društvo s ograničenom odgovornošću za proizvodnju, trgovinu i usluge","DONJI VIDOVEC","Hrvatska"
"posao@haix.hr","","","HAIX Obuća društvo s ograničenom odgovornošću za proizvodnju i trgovinu","MALA SUBOTICA","Hrvatska"
"danijela.jurcevic@pivac.hr","","","MESNA INDUSTRIJA BRAĆA PIVAC proizvodnja i prerada mesa, trgovina, usluge, turizam i ugostiteljstvo d.o.o.","KARLOVAC","Hrvatska"
"mario.mihaljevic@domak.hr","","","DOMAK DISTRIBUCIJA d.o.o. za trgovinu, zastupanje, proizvodnju i turistička agencija","JEŽDOVEC","Hrvatska"
"zaposljavanje@agronom.hr","","","AGRONOM društvo s ograničenom odgovornošću za trgovinu na malo i veliko","POŽEGA","Hrvatska"
"elgokvarner@gmail.com","","","EL - GO d. o. o. za elektroinstalacije i usluge","RIJEKA","Hrvatska"
"kadrovska@heliosfaros.hr","","","HELIOS FAROS, dioničko društvo za ugostiteljstvo","STARI GRAD","Hrvatska"
"bruno.karadza@gmail.com","","","TERMO-ING D.O.O. ZA TRGOVINU I GRAĐEVINARSTVO","SPLIT","Hrvatska"
"posao@fanon.hr","","","FANON društvo s ograničenom odgovornošću za trgovinu","PETRIJANEC","Hrvatska"
"jozo.boka@gmail.com","","","J.B. d.o.o. za trgovinu, graditeljstvo, proizvodnju i usluge","ČEPIN","Hrvatska"
"hr@vapint.com","","","VAPOUR INTERNATIONAL d.o.o. za trgovinu i usluge","BUJE-BUIE","Hrvatska"
"ivana.krajacictrgovine@gmail.com","","","KRAJAČIĆ društvo s ograničenom odgovornošću za trgovinu, prijevoz i usluge","BELAJSKE POLJICE","Hrvatska"
"z.vugrinec@net-net.hr","","","NET društvo s ograničenom odgovornošću za proizvodnju, trgovinu i usluge","ČAKOVEC","Hrvatska"
"ured@antela.hr","","","ANTELA društvo s ograničenom odgovornošću za trgovinu i proizvodnju","ČABDIN","Hrvatska"
"terranomadconnect@gmail.com","","","TerraNomad connect d.o.o. za posredovanje pri zapošljavanju","ŠENKOVEC","Hrvatska"
"ljudski.potencijali@era-commerce.hr","","","ERA-COMMERCE društvo s ograničenom odgovornošću za trgovinu i građevinarstvo","ZADAR","Hrvatska"
"sanda.berzenji@alca.eu","","","ALCA ZAGREB trgovačko društvo s ograničenom odgovornošću za uvoz, izvoz i trgovinu na veliko i malo","SVETA HELENA","Hrvatska"
"werks@mercury.com.hr","","","ZAGORJE-PLAST d.o.o. za trgovinu i usluge","SVETI KRIŽ ZAČRETJE","Hrvatska"
"tehinstalacije@gmail.com","","","TEHNIČKE INSTALACIJE d.o.o. za usluge","SPLIT","Hrvatska"
"tihakor2015@gmail.com","","","Tihakor d.o.o. za prijevoz, trgovinu i građevinske usluge","OSIJEK","Hrvatska"
"ksenija.diklic@mirtex.hr","","","MIRTEX INTERNATIONAL export - import, d.o.o.","ŽBANDAJ","Hrvatska"
"tomislav.delorko@auto-zitvaj.hr","","","AUTO ŽITVAJ društvo s ograničenom odgovornošću za promet robe i usluga","ZAGREB-DUBRAVA","Hrvatska"
"marko.gasparic@evertongroup.com","","","HERBARIUM društvo s ograničenom odgovornošću za trgovinu, proizvodnju i usluge","KLADARE","Hrvatska"
"posao@hena-com.hr","","","HENA COM D.O.O. ZA NAKLADNIŠTVO","ZAGREB","Hrvatska"
"posao@gavranovic.hr","","","GAVRANOVIĆ, društvo s ograničenom odgovornošću za trgovinu i usluge","KARLOVAC","Hrvatska"
"prodaja1@martin-stroj.hr","","","MARTIN STROJ društvo s ograničenom odgovornošću za trgovinu i usluge","LUČKO","Hrvatska"
"posao@sportvision.hr","","","BDS SPORT CR društvo s ograničenom odgovornošću za trgovinu i usluge","BUKEVJE","Hrvatska"
"tihanafutura@gmail.com","","","FUTURA D.O.O. ZA TRGOVINU","VIROVITICA","Hrvatska"
"anita.miler@vindon.hr","","","VINDON društvo s ograničenom odgovornošću za proizvodnju i trgovinu","SLAVONSKI BROD","Hrvatska"
"info@veselcic.hr","","","VESELČIĆ d.o.o. za graditeljstvo i trgovinu","ZAGREB-SLOBOŠTINA","Hrvatska"
"adriana.kozic@djelo.hr","","","DJELO, PODUZEĆE ZA TRGOVINU NA VELIKO I MALO, TURIZAM,UGOSTITELJSTVO I IZVOZ-UVOZ,D.O.O.","ŠIBENIK","Hrvatska"
"cos.voditelj@conty.hr","","","CONTY PLUS d.o.o. za trgovinu i usluge","OSIJEK","Hrvatska"
"info@frigo-bonsai.hr","","","FRIGO BONSAI, D.O.O. PROIZVODNJA, TRGOVINA I USLUGE","OPUZEN","Hrvatska"
"nardi@zg.t-com.hr","","","NARDI, d.o.o. za trgovinu","BUZIN","Hrvatska"
"natjecaj@quehenberger.com","","","QUEHENBERGER LOGISTICS d.o.o. za trgovinu","DONJA ZDENČINA","Hrvatska"
"karijera@medicalone.hr","","","MEDICAL ONE društvo s ograničenom odgovornošću za usluge","ZAGREB","Hrvatska"
"borna.dolezil@foreo.com","","","FOREO ADRIA d.o.o. za trgovinu i usluge","ZAGREB","Hrvatska"
"kristina.golubic@frasson.hr","","","FRASSON društvo s ograničenom odgovornošću za proizvodnju, trgovinu i usluge","OTOK VIRJE","Hrvatska"
"posao@hanjes.com","","","HANJES društvo s ograničenom odgovornošću za proizvodnju i trgovinu","TRNOVEC","Hrvatska"
"mreic@youngliving.com","","","Young Living Adriatic d.o.o. za trgovinu i usluge","DUGOPOLJE","Hrvatska"
"office@ambyenta.hr","","","FIS d. o. o. za proizvodnju, trgovinu i usluge","DUGOPOLJE","Hrvatska"
"uprava@mdv-centar.hr","","","MDV PLUS društvo s ograničenom odgovornošću za trgovinu i usluge","VARAŽDIN","Hrvatska"
"ibeljo@inet.hr","","","AMMI-BELJE PROIZVODNJA, PROMET I USLUGE D.O.O.","SVETI IVAN ŽABNO","Hrvatska"
"natjecaj@samoborka.hr","","","DIONIČKO DRUŠTVO SAMOBORKA, INDUSTRIJA GRAĐEVNOG MATERIJALA","SAMOBOR","Hrvatska"
"talpa@talpa.hr","","","TALPA ALATI društvo s ograničenom odgovornošću za trgovinu","SESVETE","Hrvatska"
"zamolba@kostwein.hr","","","Kostwein - proizvodnja strojeva društvo s ograničenom odgovornošću za proizvodnju","TRNOVEC","Hrvatska"
"ured@bodat.hr","","","BODAT D.O.O. ZA PROIZVODNJU,PROMET ROBA I USLUGE","ŽUPANJA","Hrvatska"
"monika.pendjak.ruzic@robin.hr","","","ROBIN trgovačko društvo za ugostiteljstvo i trgovinu, d.o.o.","KOPRIVNICA","Hrvatska"
"mate.bosnic@bosmattom.hr","","","BOSMATTOM proizvodnja, trgovina i usluge, export-import, društvo s ograničenom odgovornošću","DUGOPOLJE","Hrvatska"
"keramix@kr.t-com.hr","","","KERAMIX d.o.o. za proizvodnju i ugradnju vatrostalnih i keramičkih proizvoda i trgovinu","KRAPINA","Hrvatska"
"administracija@vis-hoteli.hr","","","VIS, D.D.ZA HOTELIJERSTVO, UGOSTITELJSTVO I TURIZAM","VIS","Hrvatska"
"info@bestprice.hr","","","BEST PRICE d.o.o. za trgovinu i usluge","SPLIT","Hrvatska"
"milan@mvm-komar.hr","","","MVM-KOMAR d.o.o. za proizvodnju, trgovinu i usluge","BEDEKOVČINA","Hrvatska"
"i.zarkovic@machiper-oprema.com","","","MACHIPER OPREMA - društvo s ograničenom odgovornošću za proizvodnju dijelova i proizvoda od lima","VARAŽDIN","Hrvatska"
"dario.bozic@divgroup.eu","","","DIV GRUPA d.o.o. za usluge","SAMOBOR","Hrvatska"
"femetali11@gmail.com","","","FE METALI društvo s ograničenom odgovornošću za trgovinu, proizvodnju i usluge","MARTIJANEC","Hrvatska"
"zoran.susak@sibo-eu.com","","","SIBO CRO društvo s ograničenom odgovornošću za proizvodnju i usluge","NOVI MAROF","Hrvatska"
"info.mzatransporti@gmail.com","","","MZA-TRANSPORTI, društvo s ograničenom odgovornošću za trgovinu, usluge, uvoz-izvoz","SESVETE","Hrvatska"
"prijevozputnika.matic@yahoo.com","","","Prijevoz putnika i robe Stipan Matić,vlasnik Stipan Matić Mlinište","DUBROVNIK","Hrvatska"
"antonio.dugandzic@slavonija-bus.hr","","","SLAVONIJA BUS d.o.o. za prijevoz putnika, robe i export-import","ŠIBENIK","Hrvatska"
"hercegline@gmail.com","","","HERCEG Line d.o.o. za prijevoz i usluge","VINKOVCI","Hrvatska"
"info@velebit-tours.hr","","","OBRT ZA PRIJEVOZ PUTNIKA ""VELEBIT TOURS"" vl. MARIJAN VUKELIĆ, DONJI KOSINJ, Donji Kosinj 25","GOSPIĆ","Hrvatska"
"ljudski.resursi@arriva.com.hr","","","AUTOTRANS dioničko društvo za javni prijevoz putnika u cestovonom prometu, trgovinu, usluge i turistička agencija","POREČ-PARENZO","Hrvatska"
"unatrans.petrinja@gmail.com","","","UNATRANS, obrt za prijevoz putnika i turističke usluge, vl. Željko Turujlija, Petrinja, Vinka Nikolića 1","SISAK","Hrvatska"
"andreapadela34@gmail.com","","","DUBROVNIK SMILE, obrt za putničku agenciju, vl. Andrea Šustar, Dubrovnik, Zlatarićeva 2","DUBROVNIK","Hrvatska"
"kadrovska@autobusi-vincek.com","","","VINCEK društvo s ograničenom odgovornošću za prijevoz putnika, trgovinu i ugostiteljstvo","SISAK","Hrvatska"
"zelimir.vidajic@croatiabus.hr","","","CROATIA BUS društvo s ograničenom odgovornošću za promet i turizam","ZAGREB","Hrvatska"
"contact@smijesni-luka.com","","","SMIJEŠNI LUKA društvo s ograničenom odgovornošću za usluge prijevoza","POREČ-PARENZO","Hrvatska"
"posao@amico-tours.com","","","AMICO TOURS, Turistički obrt, vl. Marko Radojičić, Dubrovnik, Od škara 1","DUBROVNIK","Hrvatska"
"info@gogobus.hr","","","GOGO - BUS društvo s ograničenom odgovornošću za prijevoz i usluge","ZAGREB","Hrvatska"
"mijo.halajko@teri.hr","","","TERI TRGOVINA d.o.o. za trgovinu","SLAVONSKI BROD","Hrvatska"
"contact@taxiporec.eu","","","AUTOTAKSI PRIJEVOZ, VL. MARKO PAVLEK, ZAGREB, VRBJE 35","POREČ-PARENZO","Hrvatska"
"tajnica@hitna-kzz.hr","","","Zavod za hitnu medicinu Krapinsko-zagorske Županije","KRAPINA","Hrvatska"
"denipek.doo@gmail.com","","","DENI PEK društvo s ograničenom odgovornošću za trgovinu, proizvodnju i usluge","VARAŽDINSKE TOPLICE","Hrvatska"
"anita.crnkovic71@gmail.com","","","BLUE PLAN j.d.o.o. za prijevoz i usluge","ZADAR","Hrvatska"
"ministarstvo@branitelji.hr","","","DOM ZDRAVLJA VIROVITIČKO-PODRAVSKE ŽUPANIJE","SLATINA","Hrvatska"
"prodaja@aquauno.hr","","","AQUA UNO d.o.o. za proizvodnju","VUKOVAR","Hrvatska"
"info@forty-tech.hr","","","FORTY TECH d.o.o. za usluge i trgovinu","ZADAR","Hrvatska"
"info@almi-sustavi.hr","","","AL-MI SUSTAVI društvo s ograničenom odgovornošću za građevinu, trgovinu i usluge, turistička agencija","NOVAKI","Hrvatska"
"sasacvitanovic@gmail.com","","","CVITANOVIĆ d.o.o. za trgovinu i prijevoz","SUPETAR","Hrvatska"
"posao@pekar.hr","","","PEKAR d.o.o. za proizvodnju kruha i trgovinu","NOVA GRADIŠKA","Hrvatska"
"latte.di.capra@gmail.com","","","LATTE DI CAPRA d.o.o. za usluge","ZAGREB-DUBRAVA","Hrvatska"
"pharaoh.adriatic@gmail.com","","","ATLAS ADRIATIC j.d.o.o. za usluge i turistička agencija","DUBROVNIK","Hrvatska"
"info@brid-st.hr","","","BRID za proizvodnju i trgovinu, društvo s ograničenom odgovornošću","SPLIT","Hrvatska"
"ana.gilic@tui.com","","","HOTELI ŽIVOGOŠĆE, dioničko društvo","ŽIVOGOŠĆE","Hrvatska"
"contact@taxi-sofia.hr","","","SOFIA, obrt za taksi prijevoz, vl. Šime Bakija, Zadar, Put Petrića 49 E","ZADAR","Hrvatska"
"greendrivejdoo@gmail.com","","","GREENDRIVEI j.d.o.o. za prijevoz i usluge","BENKOVAC","Hrvatska"
"posao@xxxlesnina.hr","","","LESNINA H. d. o. o. za proizvodnju, trgovinu i usluge","GORNJA ZDENČINA","Hrvatska"
"natjecaj@pleter-usluge.hr","","","PLETER - USLUGE društvo s ograničenom odgovornošću za usluge","ZEMUNIK DONJI","Hrvatska"
"expedioprolozac@gmail.com","","","EXPEDIO d.o.o. za proizvodnju i trgovinu","IMOTSKI","Hrvatska"
"info@cheapride.com.hr","","","LEO I MARIN, obrt za prijevoz putnika, vl. Leo Radalj, Makarska, Vukovarska 72 A","MAKARSKA","Hrvatska"
"logistika@cmf.hr","","","CREATIVE MAKERS društvo s ograničenom odgovornošću za usluge","ZAGREB","Hrvatska"
"baka394@gmail.com","","","AUTOTAXI JAKOV, obrt za taksi prijevoz, vl. JAKOV BAKARIĆ, ŽRNOVO, Žrnovo 506 A","KORČULA","Hrvatska"
